tenure,monthly_charges,contract_type,support_calls,data_usage_gb,senior_citizen,TRUE_PROB,churn
31,73.53,Month-to-Month,0,6.93,0,0.3758,0
24,104.76,Month-to-Month,2,3.0,0,0.8296,1
22,106.03,Month-to-Month,1,1.43,0,0.8177,1
27,47.95,Month-to-Month,3,3.39,1,0.4923,1
62,59.56,One Year,1,6.21,0,0.0273,0
23,89.67,One Year,1,1.75,0,0.4823,1
50,73.65,One Year,1,24.38,0,0.0695,0
31,67.69,Month-to-Month,3,18.19,0,0.4773,0
30,59.87,Month-to-Month,2,0.5,0,0.424,0
31,88.57,One Year,4,6.6,0,0.5086,0
36,43.54,Month-to-Month,1,12.46,0,0.1549,0
23,74.62,One Year,2,2.25,0,0.3987,1
48,71.9,One Year,3,5.94,0,0.1445,0
36,65.87,Month-to-Month,3,4.17,0,0.4271,0
14,80.75,One Year,0,1.75,0,0.4729,0
7,65.67,One Year,2,7.63,0,0.547,0
61,54.31,One Year,1,40.53,0,0.0146,0
32,66.85,Month-to-Month,2,3.64,0,0.4424,0
13,33.16,Month-to-Month,2,6.43,0,0.4239,0
23,77.25,Month-to-Month,0,3.18,1,0.6235,0
44,82.36,Month-to-Month,3,16.76,0,0.4082,0
26,51.87,Month-to-Month,6,16.0,1,0.6717,1
27,47.11,Two Year,1,1.58,0,0.0947,0
40,52.6,One Year,2,18.42,0,0.081,1
33,63.74,One Year,0,1.31,0,0.1327,0
38,69.32,Month-to-Month,1,0.8,0,0.3315,0
40,97.31,Two Year,3,8.47,0,0.2948,0
19,94.78,Month-to-Month,1,3.9,0,0.7772,0
20,81.63,One Year,3,6.05,0,0.554,1
18,67.43,Two Year,2,8.46,0,0.2991,0
21,46.46,One Year,2,0.5,0,0.2285,0
27,98.59,Two Year,2,2.77,0,0.4523,1
28,60.05,One Year,1,4.94,0,0.188,0
54,70.63,Month-to-Month,1,2.48,0,0.1568,0
33,77.55,Month-to-Month,0,0.5,0,0.4124,0
27,66.23,Month-to-Month,1,0.73,0,0.4602,1
16,88.02,Month-to-Month,0,12.95,1,0.7557,1
24,74.11,One Year,1,19.39,0,0.2726,0
64,84.77,Month-to-Month,1,1.32,1,0.1952,1
63,73.95,Two Year,3,2.29,0,0.0483,0
24,64.24,Month-to-Month,2,8.45,1,0.593,1
10,66.48,Month-to-Month,1,24.68,0,0.6176,0
22,63.76,Two Year,2,2.85,1,0.298,0
55,39.31,Month-to-Month,1,15.46,0,0.0479,0
27,44.98,One Year,2,5.64,0,0.155,0
40,79.81,One Year,3,25.09,0,0.2095,1
28,39.81,Month-to-Month,0,1.17,0,0.1937,1
12,56.92,Month-to-Month,2,29.1,0,0.555,0
29,44.0,Month-to-Month,1,4.65,0,0.2473,0
43,55.85,One Year,1,24.45,1,0.0748,0
21,61.89,One Year,0,4.91,0,0.2256,1
42,56.88,Month-to-Month,2,6.04,0,0.2245,0
30,36.43,One Year,1,13.07,0,0.0731,0
41,61.29,Month-to-Month,2,10.26,0,0.2531,0
34,45.82,One Year,3,7.73,0,0.1341,0
17,52.27,Two Year,2,4.32,0,0.2265,0
24,79.81,Two Year,1,12.58,1,0.3084,0
24,84.11,One Year,2,23.69,0,0.3943,1
20,38.78,Month-to-Month,1,0.5,0,0.3286,1
32,96.37,Two Year,0,7.09,0,0.2356,0
69,54.8,Month-to-Month,1,16.08,0,0.0348,0
48,52.98,One Year,1,8.47,0,0.0483,0
51,47.17,Month-to-Month,0,12.91,0,0.0625,0
20,66.12,Two Year,3,18.04,0,0.2929,1
52,104.63,One Year,2,11.12,0,0.2359,0
60,34.21,One Year,2,10.1,0,0.0159,0
19,23.86,Month-to-Month,1,26.76,0,0.1722,0
36,70.37,One Year,0,15.94,0,0.1201,1
36,76.39,One Year,2,13.52,0,0.2187,0
25,66.05,One Year,2,0.72,0,0.3107,1
31,76.92,Month-to-Month,2,2.19,0,0.5481,0
37,42.37,Month-to-Month,0,6.51,0,0.1266,0
26,46.1,Month-to-Month,0,9.89,1,0.2879,1
47,67.48,Month-to-Month,1,2.89,0,0.2071,0
14,100.16,Month-to-Month,1,0.78,0,0.8597,1
24,76.21,Month-to-Month,2,2.98,0,0.643,0
41,77.14,Month-to-Month,2,11.79,1,0.4464,0
66,43.53,Month-to-Month,2,16.79,0,0.0369,0
48,73.45,Month-to-Month,1,19.53,0,0.187,0
31,41.36,Two Year,0,3.81,0,0.0494,0
27,100.36,Month-to-Month,0,3.73,0,0.6785,0
25,44.76,Month-to-Month,4,4.18,0,0.4817,1
25,49.07,Month-to-Month,0,3.77,0,0.2848,0
10,35.54,One Year,2,8.78,0,0.2599,0
64,66.72,Two Year,0,3.55,0,0.0167,0
28,65.88,Month-to-Month,1,0.5,0,0.4443,0
19,95.26,Month-to-Month,0,4.62,0,0.7408,1
35,80.53,Two Year,1,2.03,1,0.2174,0
19,49.18,Month-to-Month,4,0.5,1,0.6793,0
45,82.47,Month-to-Month,0,5.09,0,0.2748,0
19,40.13,Month-to-Month,1,1.84,0,0.3527,1
42,50.63,Month-to-Month,2,4.82,1,0.251,0
24,67.37,Two Year,1,2.6,0,0.1983,0
33,42.36,Month-to-Month,2,7.4,0,0.2297,0
43,86.29,Two Year,3,37.58,1,0.1708,0
22,110.59,Two Year,1,6.34,0,0.5576,1
43,59.11,One Year,1,8.33,0,0.08,0
10,51.97,Month-to-Month,1,20.13,0,0.518,0
58,62.41,Month-to-Month,0,3.75,1,0.1066,0
46,53.85,Month-to-Month,3,1.46,0,0.2212,1
27,70.23,Month-to-Month,1,2.66,0,0.4815,0
50,38.55,One Year,3,4.12,0,0.0449,0
48,71.37,Month-to-Month,1,8.29,0,0.2079,0
29,103.24,Two Year,1,0.5,0,0.4101,0
29,24.96,Month-to-Month,0,15.36,0,0.1028,0
17,41.63,One Year,1,0.63,0,0.1941,1
29,56.1,Two Year,4,18.47,0,0.1707,0
12,75.84,Month-to-Month,2,23.88,0,0.7262,1
41,82.81,Month-to-Month,3,36.92,0,0.3814,1
42,81.2,Month-to-Month,1,13.27,0,0.3293,0
10,31.17,Month-to-Month,0,1.22,0,0.3479,1
55,51.51,Month-to-Month,2,9.8,0,0.0965,0
21,46.99,Month-to-Month,1,1.82,0,0.3854,0
72,63.7,Month-to-Month,2,18.19,0,0.0491,0
32,65.37,Two Year,1,3.05,0,0.1258,0
55,37.62,Month-to-Month,2,3.17,0,0.0666,0
17,56.21,Month-to-Month,2,19.97,0,0.5113,1
24,76.61,Month-to-Month,0,0.5,0,0.5274,1
22,52.43,Month-to-Month,0,1.73,0,0.3586,1
12,61.0,Month-to-Month,2,4.38,0,0.6805,1
14,98.94,Two Year,2,9.65,0,0.619,1
27,104.8,Month-to-Month,2,8.34,0,0.7913,1
35,21.77,Month-to-Month,3,8.86,0,0.1414,0
16,67.28,Month-to-Month,2,16.96,0,0.6313,0
24,120.0,Month-to-Month,1,1.03,0,0.8718,0
19,74.58,Month-to-Month,2,5.91,0,0.6817,1
28,65.37,One Year,2,10.34,0,0.2474,0
40,91.25,Month-to-Month,1,8.09,0,0.4594,0
30,69.36,Month-to-Month,3,4.76,1,0.6206,1
21,79.18,One Year,0,0.5,0,0.3595,0
47,60.79,Month-to-Month,3,0.5,0,0.2602,0
34,69.07,Month-to-Month,1,1.01,0,0.3783,1
31,73.53,Two Year,1,3.36,0,0.1725,0
16,82.31,Month-to-Month,1,1.0,1,0.7936,0
45,56.37,One Year,1,4.44,0,0.0695,0
36,55.82,Month-to-Month,0,1.57,0,0.2105,0
37,26.45,Month-to-Month,1,12.08,0,0.0901,1
26,57.26,Month-to-Month,1,16.41,0,0.3492,0
23,84.06,Month-to-Month,4,3.95,0,0.801,0
64,74.26,Month-to-Month,0,5.73,0,0.0793,0
23,45.06,Month-to-Month,2,24.55,0,0.3164,1
14,26.92,Two Year,0,6.13,0,0.075,1
31,62.15,One Year,3,42.5,0,0.1571,0
29,83.48,Month-to-Month,1,1.23,0,0.5844,0
48,55.42,One Year,3,15.86,0,0.0755,0
27,36.1,Two Year,0,5.5,0,0.0517,0
39,53.21,One Year,2,0.5,0,0.1117,0
57,71.52,Month-to-Month,2,28.67,0,0.1268,0
35,89.85,Two Year,2,26.83,0,0.2063,0
17,59.87,Month-to-Month,4,3.87,0,0.7193,1
10,86.1,Month-to-Month,2,24.66,0,0.8116,1
35,83.88,Month-to-Month,0,1.22,0,0.4252,0
24,41.47,Two Year,2,9.12,0,0.1076,1
33,90.01,Two Year,1,1.7,0,0.254,0
29,70.9,Two Year,1,2.27,0,0.1793,0
14,40.87,Month-to-Month,3,12.09,0,0.5116,0
26,100.22,Two Year,3,3.79,0,0.5286,0
16,62.49,Month-to-Month,1,0.5,0,0.5901,0
22,26.13,Month-to-Month,2,4.28,0,0.2545,0
44,50.87,Month-to-Month,1,2.07,0,0.1459,0
30,45.95,Month-to-Month,3,9.2,0,0.3392,0
38,51.37,One Year,1,1.73,0,0.0881,0
31,56.1,Month-to-Month,1,14.77,0,0.2752,0
25,59.85,Two Year,2,2.49,0,0.1938,0
33,59.1,Month-to-Month,2,3.99,0,0.3666,0
11,63.05,Month-to-Month,1,2.83,0,0.6603,0
41,76.75,Two Year,2,8.26,0,0.1279,0
18,50.07,Month-to-Month,0,0.85,0,0.3874,0
37,88.62,One Year,1,5.2,0,0.2659,0
24,40.5,One Year,3,3.26,0,0.1956,0
14,77.3,Month-to-Month,3,17.24,1,0.8241,1
20,97.87,One Year,1,0.61,0,0.5947,0
37,61.45,Month-to-Month,1,14.16,1,0.3044,0
72,68.87,Two Year,1,1.47,0,0.015,0
28,45.64,Month-to-Month,2,0.74,0,0.3369,0
70,54.76,Month-to-Month,2,1.81,0,0.0508,0
11,96.35,Month-to-Month,3,0.87,0,0.9138,1
25,79.97,Month-to-Month,1,5.89,0,0.5865,0
28,73.37,One Year,1,35.53,0,0.1886,0
38,26.24,Two Year,2,0.5,0,0.0335,0
20,50.67,One Year,0,4.95,0,0.1668,0
34,99.78,Month-to-Month,1,3.9,1,0.6981,1
26,73.22,Two Year,5,3.32,0,0.4287,0
51,75.71,Month-to-Month,1,3.23,0,0.2096,1
31,68.41,One Year,4,18.03,0,0.3005,0
72,52.74,One Year,1,0.5,0,0.0132,0
26,71.65,Month-to-Month,2,11.93,0,0.543,0
50,34.4,Two Year,2,2.33,0,0.0216,0
57,32.89,Month-to-Month,2,3.87,0,0.0496,0
6,50.29,One Year,3,4.36,0,0.5071,0
41,68.84,One Year,1,2.91,0,0.1267,0
14,33.61,Two Year,2,0.79,1,0.2012,0
25,67.54,Two Year,3,0.97,0,0.2833,1
15,45.11,Month-to-Month,0,2.83,0,0.3811,0
52,47.8,One Year,0,13.8,1,0.0317,0
21,90.99,Month-to-Month,0,1.16,0,0.6902,1
10,65.75,Month-to-Month,3,10.86,0,0.7617,1
32,46.92,Two Year,1,2.73,0,0.0717,0
56,68.74,Two Year,2,17.2,0,0.0398,1
15,35.61,Two Year,1,4.47,0,0.1193,1
44,72.65,Month-to-Month,4,1.51,0,0.4484,0
9,87.15,Two Year,2,34.06,0,0.5034,1
57,78.23,Two Year,0,1.55,0,0.0379,0
35,108.15,Month-to-Month,1,6.71,0,0.6736,1
15,26.23,Month-to-Month,0,6.74,0,0.2393,1
42,67.54,One Year,0,3.73,0,0.0927,1
22,38.13,One Year,0,24.21,0,0.0821,0
17,61.54,Two Year,0,14.86,0,0.1665,0
21,65.03,Month-to-Month,0,14.17,0,0.4192,0
40,110.6,One Year,1,29.24,0,0.3137,0
17,63.8,One Year,0,4.89,0,0.2839,0
7,63.43,Month-to-Month,1,0.82,0,0.7216,1
22,85.1,Two Year,0,11.6,1,0.3272,1
53,63.94,Month-to-Month,1,3.83,0,0.1373,0
52,101.62,Month-to-Month,1,1.69,0,0.3856,0
21,78.39,Month-to-Month,3,5.28,1,0.7901,1
21,81.57,Month-to-Month,1,20.8,0,0.6056,0
20,27.65,One Year,1,1.5,0,0.1084,0
20,104.7,Two Year,1,15.11,1,0.5731,1
21,51.87,Month-to-Month,3,4.33,0,0.5405,0
33,64.81,Month-to-Month,1,1.18,0,0.364,0
53,51.95,Month-to-Month,2,15.09,0,0.0985,0
17,44.51,One Year,3,27.95,0,0.2323,0
19,40.96,Two Year,3,2.75,0,0.1872,0
35,67.06,One Year,3,2.89,0,0.2501,0
41,25.6,One Year,1,3.96,0,0.0309,0
12,60.14,One Year,2,13.46,0,0.4019,0
63,86.16,Month-to-Month,3,0.5,0,0.2442,0
24,77.64,One Year,0,2.03,0,0.2994,0
13,73.65,One Year,2,9.79,0,0.5222,0
12,47.09,One Year,1,4.16,0,0.2801,0
11,33.28,Two Year,2,3.21,0,0.1739,0
49,85.84,One Year,2,16.46,0,0.1448,0
30,56.02,One Year,3,19.94,0,0.188,0
49,63.34,Two Year,0,23.65,0,0.0265,0
27,61.05,Two Year,0,2.55,0,0.1166,0
49,78.45,One Year,1,19.49,0,0.091,0
27,101.87,Month-to-Month,1,10.68,0,0.7215,0
4,94.25,Month-to-Month,3,1.34,1,0.9532,1
38,20.0,One Year,3,7.54,0,0.047,0
28,58.83,Month-to-Month,2,0.5,0,0.4428,1
26,38.07,Month-to-Month,1,9.86,0,0.2282,0
18,83.77,Month-to-Month,1,10.58,0,0.7034,1
40,65.08,One Year,1,12.46,0,0.1032,0
16,77.12,Month-to-Month,0,1.52,1,0.7203,1
40,57.12,Month-to-Month,1,7.92,0,0.1993,0
31,44.21,Month-to-Month,1,1.58,0,0.2382,0
41,47.63,One Year,1,23.45,1,0.0649,0
32,34.34,Month-to-Month,1,8.99,0,0.1544,0
51,39.73,Month-to-Month,0,0.8,0,0.057,0
36,35.51,One Year,1,1.66,0,0.059,0
31,44.29,One Year,6,8.71,0,0.2656,0
6,43.15,Month-to-Month,1,5.18,0,0.5518,0
52,72.88,One Year,2,10.66,0,0.0883,0
11,72.1,Month-to-Month,1,2.64,0,0.7238,1
13,72.86,One Year,1,8.58,1,0.5219,1
43,88.5,Month-to-Month,1,1.56,0,0.4147,0
29,63.43,Month-to-Month,1,6.28,0,0.3811,1
11,49.38,One Year,1,25.32,0,0.237,0
21,109.23,One Year,1,7.92,1,0.7132,0
51,83.11,Month-to-Month,1,0.5,0,0.2665,0
31,68.05,Month-to-Month,0,35.91,0,0.2413,0
30,66.66,Two Year,0,1.37,0,0.1223,0
20,70.79,One Year,1,10.13,0,0.3353,0
44,60.96,Month-to-Month,3,6.08,0,0.2846,0
27,67.56,One Year,2,2.79,0,0.2878,0
40,74.99,Month-to-Month,3,1.56,0,0.4693,0
19,50.47,Month-to-Month,0,1.57,0,0.3844,0
72,32.32,Month-to-Month,1,15.64,0,0.0137,0
56,23.49,Month-to-Month,1,16.5,0,0.0262,0
31,82.76,Month-to-Month,3,5.01,1,0.7095,0
35,33.34,Month-to-Month,1,0.88,0,0.1436,0
21,74.31,Month-to-Month,2,17.24,0,0.6159,0
41,41.91,Month-to-Month,2,5.34,0,0.1569,0
7,42.24,Month-to-Month,1,4.62,0,0.5322,0
63,50.64,Month-to-Month,2,4.19,0,0.066,1
40,68.88,One Year,0,3.63,0,0.1071,0
17,39.23,Month-to-Month,3,5.97,1,0.5599,1
62,52.66,One Year,2,7.42,0,0.0276,0
72,64.49,Month-to-Month,0,5.03,0,0.0385,0
36,40.79,Month-to-Month,2,18.16,0,0.1693,0
19,93.56,One Year,3,3.06,0,0.6845,1
30,30.55,Two Year,1,6.91,0,0.0438,0
38,60.64,Month-to-Month,1,2.85,0,0.2549,1
34,90.45,Month-to-Month,0,11.2,0,0.4603,1
17,38.51,One Year,2,0.86,0,0.2248,0
38,62.81,Two Year,2,1.67,1,0.1409,0
51,67.66,Two Year,2,12.92,0,0.0536,0
14,48.86,Month-to-Month,1,1.62,0,0.4936,1
15,63.45,Month-to-Month,0,7.86,0,0.5203,0
21,76.23,One Year,0,28.12,1,0.3154,0
26,55.66,One Year,2,5.92,0,0.2156,0
44,80.29,One Year,1,1.66,1,0.1991,0
50,72.85,Two Year,1,3.09,0,0.0586,0
18,53.34,One Year,1,13.87,0,0.2195,0
32,87.55,Month-to-Month,1,3.47,0,0.5529,1
49,50.18,Month-to-Month,5,10.28,0,0.2284,0
72,82.12,One Year,3,12.02,0,0.0494,0
32,50.54,Month-to-Month,3,5.56,1,0.4233,1
33,58.68,Month-to-Month,1,12.23,0,0.2731,0
36,61.75,Month-to-Month,1,3.05,0,0.2916,0
25,71.77,Month-to-Month,1,5.81,0,0.5228,0
31,20.0,Month-to-Month,1,9.28,0,0.1035,0
8,74.16,Two Year,1,1.47,0,0.4557,1
21,62.95,Month-to-Month,1,2.56,0,0.5103,1
38,70.71,Month-to-Month,0,8.45,0,0.266,0
18,75.05,Month-to-Month,3,8.52,0,0.7479,1
45,72.88,Month-to-Month,1,5.44,1,0.3189,0
10,24.85,Two Year,1,12.7,0,0.1009,0
44,43.78,Two Year,1,5.26,1,0.0422,0
44,71.66,Month-to-Month,0,17.05,0,0.1868,0
72,68.99,One Year,1,10.65,0,0.0199,0
24,49.21,Month-to-Month,0,3.02,0,0.2941,1
29,79.75,Two Year,0,4.02,0,0.1779,0
60,59.87,Month-to-Month,0,8.81,0,0.0621,0
56,82.71,Month-to-Month,2,17.99,0,0.2094,0
48,89.2,One Year,1,1.58,0,0.1672,0
35,70.57,Two Year,2,5.78,0,0.1532,0
59,76.11,Month-to-Month,2,1.01,0,0.1852,1
72,52.83,One Year,0,2.62,0,0.01,0
39,82.84,Month-to-Month,1,9.27,1,0.4605,0
30,69.36,Two Year,0,0.65,0,0.1315,0
42,59.11,Month-to-Month,2,8.69,0,0.2364,0
32,40.62,Two Year,2,18.49,0,0.0581,0
25,55.29,Month-to-Month,3,27.89,0,0.4124,0
45,42.81,Month-to-Month,3,1.95,1,0.2202,1
22,80.23,Two Year,0,11.06,1,0.2892,0
39,89.41,Two Year,1,20.87,1,0.1857,0
12,83.33,One Year,1,0.77,1,0.6613,0
64,114.72,Month-to-Month,2,4.28,1,0.4524,0
19,55.79,Month-to-Month,3,20.15,0,0.5395,1
13,76.93,Month-to-Month,3,1.81,1,0.8606,1
55,41.37,Month-to-Month,2,21.72,0,0.0587,0
60,61.05,One Year,0,5.99,0,0.0257,0
35,35.45,Month-to-Month,1,0.84,0,0.1554,0
28,76.36,One Year,2,4.78,0,0.3423,1
25,57.89,One Year,0,3.16,0,0.1719,0
34,23.91,Month-to-Month,4,2.65,0,0.2113,1
29,51.3,One Year,1,6.24,0,0.1357,0
27,100.86,One Year,2,5.29,0,0.5637,0
18,73.21,One Year,2,5.26,0,0.4573,0
15,80.38,Month-to-Month,3,0.74,0,0.8246,1
31,67.51,One Year,1,12.97,0,0.1819,0
33,61.37,Month-to-Month,2,5.25,1,0.4467,0
20,65.31,Month-to-Month,3,13.76,0,0.6342,1
21,69.91,One Year,2,13.93,1,0.4219,0
33,43.07,One Year,1,3.05,0,0.0871,0
18,80.26,Month-to-Month,0,0.5,0,0.6554,1
49,87.44,One Year,2,19.38,0,0.1494,1
38,61.07,Two Year,0,11.44,0,0.0556,0
20,54.54,Month-to-Month,3,0.91,1,0.662,1
37,50.16,Two Year,0,9.68,0,0.0419,0
18,100.18,One Year,3,0.5,1,0.8015,0
44,55.95,One Year,0,0.5,0,0.0596,0
18,78.07,Month-to-Month,1,5.97,0,0.6672,0
28,61.21,Month-to-Month,1,0.81,0,0.4069,0
32,60.13,Two Year,0,26.67,0,0.0633,0
60,49.71,Month-to-Month,1,17.94,1,0.0657,0
19,45.59,Month-to-Month,1,8.39,0,0.3734,0
19,79.8,One Year,2,0.53,0,0.5234,1
12,45.14,Month-to-Month,1,3.14,0,0.4875,0
68,74.25,One Year,2,3.72,0,0.0417,0
30,66.81,One Year,2,5.24,0,0.2474,0
49,80.05,Two Year,2,1.48,0,0.1012,0
21,52.8,One Year,2,6.89,0,0.2459,0
23,86.6,Month-to-Month,3,4.58,1,0.8265,1
29,62.18,Month-to-Month,1,23.54,0,0.3219,1
29,116.83,One Year,0,22.02,0,0.4835,1
41,32.72,Month-to-Month,1,6.67,0,0.0936,0
30,113.58,Two Year,0,8.27,0,0.3851,1
24,62.47,One Year,2,1.19,0,0.2992,0
69,69.46,Month-to-Month,3,2.02,0,0.1106,0
18,52.91,Two Year,2,18.48,0,0.1837,1
19,33.62,Month-to-Month,2,9.61,0,0.33,1
18,54.43,Month-to-Month,1,1.68,0,0.4888,1
42,57.69,One Year,3,6.76,0,0.1272,0
37,68.66,Two Year,6,21.84,0,0.2442,0
27,87.42,Month-to-Month,5,3.39,1,0.863,1
17,68.81,Month-to-Month,1,1.64,0,0.6201,0
32,69.16,Month-to-Month,2,22.78,0,0.3974,1
45,72.69,Month-to-Month,2,4.95,0,0.306,0
61,29.9,Month-to-Month,5,4.32,1,0.0984,0
21,31.75,Month-to-Month,0,2.49,1,0.2726,0
27,35.06,One Year,3,17.77,0,0.1208,0
37,57.53,Two Year,1,14.95,0,0.0657,0
24,27.57,Month-to-Month,0,4.13,0,0.1639,0
13,51.2,Month-to-Month,1,0.5,0,0.5326,1
27,37.64,Two Year,3,4.73,0,0.1068,0
14,74.75,One Year,3,1.6,0,0.5979,1
47,73.75,Two Year,0,1.23,0,0.0606,0
25,58.99,Month-to-Month,2,4.0,0,0.4777,1
28,27.0,Month-to-Month,3,0.83,0,0.2457,0
19,60.26,Month-to-Month,2,25.26,0,0.4931,1
29,71.57,One Year,1,0.5,0,0.2551,0
54,81.21,Month-to-Month,3,4.1,0,0.3132,0
49,100.07,One Year,2,1.42,0,0.2585,0
16,87.37,Month-to-Month,0,9.34,0,0.7055,1
4,68.3,Month-to-Month,4,0.66,0,0.8831,1
27,59.3,One Year,0,6.33,1,0.1938,0
25,50.14,Month-to-Month,3,11.87,0,0.4323,1
24,92.11,One Year,1,23.98,0,0.3974,0
22,68.33,Month-to-Month,1,9.59,0,0.5245,1
16,77.61,Month-to-Month,3,0.84,0,0.8056,1
72,53.2,Month-to-Month,2,0.74,0,0.0444,0
68,40.18,Month-to-Month,2,10.52,0,0.0309,0
24,56.99,Month-to-Month,0,1.94,0,0.3654,1
31,58.94,One Year,2,4.74,0,0.187,0
47,68.84,Two Year,0,30.05,0,0.0333,0
31,50.25,Month-to-Month,2,13.71,0,0.2839,0
23,65.5,Month-to-Month,2,15.0,0,0.5275,0
14,88.55,Two Year,2,15.77,0,0.5125,1
30,31.54,Month-to-Month,0,7.73,0,0.132,0
15,22.66,Month-to-Month,2,10.9,0,0.3008,1
52,89.92,Month-to-Month,2,3.56,0,0.351,1
29,35.73,One Year,2,50.0,0,0.0568,0
38,57.4,Month-to-Month,2,2.62,0,0.2862,1
25,77.17,One Year,0,7.13,0,0.2766,0
44,63.82,Month-to-Month,0,2.65,0,0.176,0
21,63.53,Month-to-Month,1,0.95,0,0.5296,1
34,66.45,Month-to-Month,2,6.71,0,0.3974,0
24,115.37,One Year,1,3.49,0,0.6702,0
26,100.61,One Year,0,7.0,0,0.4434,1
47,51.13,Month-to-Month,1,6.54,0,0.1225,0
19,86.02,Month-to-Month,2,6.25,0,0.7621,1
35,75.11,One Year,1,1.05,0,0.2093,0
55,64.61,Two Year,1,4.64,1,0.0453,0
46,46.84,Month-to-Month,1,13.37,0,0.1024,0
21,74.03,One Year,2,3.03,1,0.5013,1
38,58.88,Month-to-Month,2,4.69,0,0.2957,0
10,57.41,Month-to-Month,1,5.45,0,0.6132,0
48,49.66,Month-to-Month,1,15.89,0,0.0991,0
72,85.0,One Year,1,8.53,1,0.0473,0
34,49.65,Month-to-Month,0,0.84,0,0.1935,0
56,49.77,Two Year,1,16.03,0,0.016,0
13,80.56,One Year,1,14.27,0,0.4962,1
16,62.11,Two Year,2,11.21,0,0.2722,0
25,62.65,Month-to-Month,0,5.02,0,0.3881,0
27,85.66,Month-to-Month,2,11.34,0,0.6477,0
34,91.27,Two Year,0,5.21,0,0.1912,0
21,22.44,One Year,0,10.67,1,0.0818,0
32,62.42,Two Year,2,16.97,1,0.1596,0
47,36.79,Month-to-Month,1,17.7,1,0.0883,0
38,57.26,Month-to-Month,1,4.85,1,0.2947,0
24,64.87,One Year,1,15.69,0,0.224,1
42,57.9,Month-to-Month,3,0.86,1,0.3613,0
24,44.49,One Year,0,0.86,0,0.1245,0
31,43.48,Month-to-Month,1,6.36,1,0.2764,0
46,79.56,Month-to-Month,2,8.44,0,0.3367,0
27,95.7,Month-to-Month,4,1.33,0,0.8366,1
14,23.79,Month-to-Month,4,5.11,0,0.4477,0
30,58.45,Month-to-Month,0,0.79,0,0.2934,1
46,79.64,One Year,6,7.37,1,0.4131,1
48,64.35,Month-to-Month,3,15.45,0,0.2311,0
16,42.73,Month-to-Month,0,10.7,0,0.3248,0
41,55.44,Two Year,0,3.8,0,0.0431,0
26,71.04,Month-to-Month,0,40.66,0,0.3163,0
58,58.86,Month-to-Month,0,8.7,0,0.0659,0
15,64.04,One Year,2,13.51,0,0.397,0
41,64.62,Two Year,2,8.86,0,0.0885,0
24,54.51,Month-to-Month,2,36.39,0,0.3323,0
21,81.33,Month-to-Month,1,13.78,1,0.6932,1
47,55.45,One Year,1,5.86,0,0.0588,1
50,44.89,Month-to-Month,1,3.66,0,0.0873,1
8,109.59,One Year,3,9.17,1,0.8966,1
47,63.44,Two Year,0,7.14,1,0.0518,0
28,20.0,Two Year,1,7.94,1,0.0445,0
30,90.09,Month-to-Month,2,3.36,0,0.6718,1
14,90.03,Month-to-Month,0,4.48,0,0.7568,0
40,74.14,Two Year,3,6.53,0,0.1634,0
72,77.63,Month-to-Month,1,14.62,0,0.0646,0
22,108.19,Month-to-Month,1,11.51,0,0.8095,1
53,45.74,One Year,1,1.01,0,0.0323,0
29,67.66,Month-to-Month,2,2.25,0,0.4954,0
22,104.39,Month-to-Month,2,0.5,1,0.8809,1
13,108.63,Two Year,0,0.5,1,0.6984,1
56,57.68,Month-to-Month,2,2.03,0,0.1206,0
31,105.2,Month-to-Month,0,12.85,0,0.6284,1
23,81.05,Month-to-Month,0,18.81,0,0.5179,1
25,94.9,One Year,4,3.98,0,0.6624,1
41,80.4,Month-to-Month,1,6.63,0,0.3521,0
23,71.11,Month-to-Month,1,9.79,1,0.6011,1
17,109.19,One Year,1,24.45,0,0.6425,1
28,54.43,Two Year,0,19.53,0,0.0727,0
27,103.05,Month-to-Month,0,0.5,0,0.7043,0
27,106.21,Two Year,2,2.28,0,0.5177,0
23,92.26,Month-to-Month,3,0.5,0,0.8145,1
53,63.57,One Year,1,7.67,0,0.0508,0
72,69.89,Month-to-Month,2,9.92,1,0.0893,0
16,39.5,Month-to-Month,1,2.95,0,0.3824,0
8,55.95,One Year,3,15.39,1,0.5596,1
26,77.41,Month-to-Month,1,4.82,0,0.5584,1
8,36.47,Month-to-Month,2,50.0,1,0.4333,0
12,59.04,Month-to-Month,3,0.5,0,0.7308,0
22,103.9,One Year,3,0.93,0,0.7237,1
41,61.91,Month-to-Month,0,2.87,0,0.1913,1
26,85.67,Month-to-Month,1,0.5,0,0.6452,0
6,76.33,Month-to-Month,0,12.2,0,0.7329,1
26,58.85,Month-to-Month,3,0.5,1,0.6153,1
27,61.9,Month-to-Month,2,11.06,0,0.4521,0
27,68.34,Month-to-Month,1,0.5,1,0.5566,1
50,23.98,Month-to-Month,1,2.33,0,0.0465,0
46,83.94,Month-to-Month,2,14.72,0,0.351,1
30,62.63,One Year,3,24.14,0,0.2096,0
72,84.64,One Year,1,4.28,1,0.0496,0
22,72.76,Two Year,0,28.04,0,0.1543,0
27,61.75,Month-to-Month,1,7.89,0,0.3886,0
29,68.95,Two Year,2,4.3,1,0.2518,0
12,69.02,Month-to-Month,3,12.99,0,0.7542,1
29,94.52,Two Year,3,2.8,0,0.4402,0
11,66.25,Month-to-Month,2,2.47,0,0.7342,0
