text,clean,star,vader_compound,token_count,log_token_count,resid_m1,star_bin_1,star_bin_5
"Feature Rich  but Incompatible I love the amount of features and tweaking we can do  it's much better than the stock Moto Camera. My only complaint is that it won't allow me to do 1080p60 because it """"""""""""""""isn't supported"""""""""""""""" although the stock app can do it just fine.""""",feature rich but incompatible i love the amount of features and tweaking we can do it s much better than the stock moto camera my only complaint is that it won t allow me to do p because it isn t supported although the stock app can do it just fine,4,0.8462,19,2.995732273553991,-0.07125872077471929,0,0
Psionics Make it happen  please.,psionics make it happen please,4,0.3182,4,1.6094379124341003,0.7768584459070187,0,0
It's cool guys  work's well,it s cool guys work s well,4,0.5267,4,1.6094379124341003,0.44194854201849143,0,0
But how to download the psp games...!! In it,but how to download the psp games in it,4,0.0,3,1.3862943611198906,1.2879775414337784,0,0
Nice But God of war runs very slowly and audio is very bad  for each game the settings are wants to change it,nice but god of war runs very slowly and audio is very bad for each game the settings are wants to change it,4,-0.8397,11,2.4849066497880004,2.63677296731002,0,0
"I have found that the level accuracy varies from phone model to phone model. Generally higher quality or """"""""""""""""""""""""""""""""more expesive"""""""""""""""""""""""""""""""" phones are much more accurate and reliable. My friends Samsung note 5 was significantly more sensative and accurate over my htc desire 510. Other then that it is an excellent software. So if your readings are inaccurate its most likely your phones gyroscope and internal accelerometer""""",i have found that the level accuracy varies from phone model to phone model generally higher quality or more expesive phones are much more accurate and reliable my friends samsung note was significantly more sensative and accurate over my htc desire other then that it is an excellent software so if your readings are inaccurate its most likely your phones gyroscope and internal accelerometer,4,0.8591,33,3.5263605246161616,-0.09197976518796658,0,0
Almost perfect app I really like the simplistic Facebook appearance and my huge jump in battery life. Two things that would make it perfect: 1. Push Notifications. Because I do a couple group messages daily  it would be nice to know who's trying to hit me up when it happens...not a few hours later. 2. Being able to save images (especially with long press/hold like I was use to). Overall a great non intrusive app.,almost perfect app i really like the simplistic facebook appearance and my huge jump in battery life two things that would make it perfect push notifications because i do a couple group messages daily it would be nice to know who s trying to hit me up when it happens not a few hours later being able to save images especially with long press hold like i was use to overall a great non intrusive app,4,0.9744,45,3.828641396489095,-0.2771841388970664,0,0
Great Only thing missing is support for icade controller mode and the ability to map the analog stick to non-icade controllers. Save states would be nice as the games seem to crash randomly,great only thing missing is support for icade controller mode and the ability to map the analog stick to non icade controllers save states would be nice as the games seem to crash randomly,4,0.8807,22,3.1354942159291497,-0.1266754674613102,0,0
Needs export/transfer to swap to a new device,needs export transfer to swap to a new device,4,0.0,6,1.9459101490553132,1.2879775414337784,0,0
Good It's good. But i think it's better if we can use it offline.,good it s good but i think it s better if we can use it offline,4,0.7184,6,1.9459101490553132,0.1340241843425649,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
It's very good but last version 5.010 is draining the battery (59% use),it s very good but last version is draining the battery use,4,0.2724,6,1.9459101490553132,0.8504261849866088,0,0
I I could not get it to work so I could read a book it took me 2 minutes to find out how to work it other than that it was great,i i could not get it to work so i could read a book it took me minutes to find out how to work it other than that it was great,4,0.6249,11,2.4849066497880004,0.28421159927578943,0,0
Good Good,good good,4,0.7003,2,1.0986122886681098,0.16309789782161666,0,0
Pretty good Works very well  however I wish you could change theme to light one (with white background) and view build outputs.,pretty good works very well however i wish you could change theme to light one with white background and view build outputs,4,0.8874,16,2.833213344056216,-0.13743756029609777,0,0
Good but you can't position the tiles in every situation,good but you can t position the tiles in every situation,4,0.2382,5,1.791759469228055,0.9053610469194036,0,0
Really it's help lots,really it s help lots,4,0.4549,3,1.3862943611198906,0.5572796264271065,0,0
Sir Easy app,sir easy app,4,0.4404,3,1.3862943611198906,0.5805707228606014,0,0
Youtube …,youtube,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Not network sacses,not network sacses,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
It works fine but it is just a static map based on your gps location. I've got better sky map app installed that identifies based on what it sees in camera  far more user friendly and intuitive to use.,it works fine but it is just a static map based on your gps location i ve got better sky map app installed that identifies based on what it sees in camera far more user friendly and intuitive to use,4,0.874,22,3.1354942159291497,-0.11591337462652263,0,0
Got a glitch I am on 7.0 and it turns on when it feels like it I have it set to turn on at 22:00 but it turns on when it is 15:00. Not sure what's going on,got a glitch i am on and it turns on when it feels like it i have it set to turn on at but it turns on when it is not sure what s going on,4,-0.1761,10,2.3978952727983707,1.5708438919122898,0,0
Very useful app ...,very useful app,4,0.4927,2,1.0986122886681098,0.49656214744875493,0,0
Haider Naqvi,haider naqvi,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Good...but.. I know that this app can hack the Coc ...but whenever I hack it and going to use it..it always shows a connection error..So please please help me for this!,good but i know that this app can hack the coc but whenever i hack it and going to use it it always shows a connection error so please please help me for this,4,0.7644,16,2.833213344056216,0.06013518876044355,0,0
#fix_it Its best but some bug improvement is very important....!!!!!,fix it its best but some bug improvement is very important,4,0.8302,5,1.791759469228055,-0.045558200572243024,0,0
Nice,nice,4,0.4215,1,0.6931471805599453,0.6109294623497772,0,0
Siddharth Madurai I like Telegram,siddharth madurai i like telegram,4,0.3612,4,1.6094379124341003,0.7077882978628622,0,0
Good,good,4,0.4404,1,0.6931471805599453,0.5805707228606014,0,0
Very smooth app with few permissions I enjoyed this app ever since my friend told me about it. You used to be able to access messages but now the app closes or freezes when you try to read your messages. I'm guessing Facebook try to put a stop to that.,very smooth app with few permissions i enjoyed this app ever since my friend told me about it you used to be able to access messages but now the app closes or freezes when you try to read your messages i m guessing facebook try to put a stop to that,4,0.0772,24,3.2188758248682006,1.1639725314568272,0,0
Helps with downloading eveything I want to load...,helps with downloading eveything i want to load,4,0.4404,5,1.791759469228055,0.5805707228606014,0,0
Best Most of the developers were are not providing Password savings app for free and if it is free  that contains more ads. So I prefer all users to install this app.,best most of the developers were are not providing password savings app for free and if it is free that contains more ads so i prefer all users to install this app,4,0.8957,14,2.70805020110221,-0.15076970515113253,0,0
Better than WhatsApp Stickers and all and blue is pretty,better than whatsapp stickers and all and blue is pretty,4,0.7269,5,1.791759469228055,0.12037078298499893,0,0
Likeable,likeable,4,0.4588,1,0.6931471805599453,0.551015124627753,0,0
i need Cool app,i need cool app,4,0.3182,3,1.3862943611198906,0.7768584459070187,0,0
Ossm thay is cool,ossm thay is cool,4,0.3182,3,1.3862943611198906,0.7768584459070187,0,0
Kiro,kiro,4,0.0,1,0.6931471805599453,1.2879775414337784,0,0
Really nice app But I only like it on my MOTO 360  don't want the live wallpaper.,really nice app but i only like it on my moto don t want the live wallpaper,4,0.6077,8,2.1972245773362196,0.31183965849345174,0,0
Earth rotating:-)!...,earth rotating,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
Make good app awsome A+ for interface but needs to control more than one system. If it does it's not clear how to add. Think I'll go with another app for now. Hope this one improves in the very near future.,make good app awsome a for interface but needs to control more than one system if it does it s not clear how to add think i ll go with another app for now hope this one improves in the very near future,4,0.7733,19,2.995732273553991,0.04583927439781599,0,0
Gud app,gud app,4,0.0,2,1.0986122886681098,1.2879775414337784,0,0
